Time,Vision_Dist,Vision_Geo,Vision_Width,Vicon_Dist,Dist_Err,Vision_Ang,Vicon_Ang,Ang_Err,Target_Type,Vision_Class,Cam_ID
1766065949.4397495,0.5200,-1.0000,0.5200,0.3505,0.1695,21.6000,24.8290,-3.2290,BALL,6,4
1766065949.5116348,0.2100,0.2100,1.2200,0.5322,-0.3222,61.7300,50.4998,11.2302,CAR ,2,6
1766065949.562555,0.2100,0.2100,1.2200,0.5308,-0.3208,61.7200,50.6240,11.0960,CAR ,2,6
1766065949.624576,0.2100,0.2100,1.2300,0.5291,-0.3191,61.6900,50.7870,10.9030,CAR ,2,6
1766065949.6868072,0.2100,0.2100,1.2200,0.5274,-0.3174,61.7400,51.3237,10.4163,CAR ,2,6
1766065949.737078,0.2100,0.2100,1.1800,0.5264,-0.3164,61.9800,51.8386,10.1414,CAR ,2,6
1766065949.7942758,0.5100,-1.0000,0.5100,0.3398,0.1702,21.4600,26.0499,-4.5899,BALL,6,4
1766065949.8473887,0.5200,-1.0000,0.5200,0.3388,0.1812,21.6800,26.0156,-4.3356,BALL,6,4
1766065949.904966,0.2100,0.2100,1.0900,0.5229,-0.3129,62.5400,52.1908,10.3492,CAR ,2,6
1766065949.9610653,0.5200,-1.0000,0.5200,0.3357,0.1843,21.6400,25.4945,-3.8545,BALL,6,4
1766065950.0190198,0.2100,0.2100,1.0700,0.5204,-0.3104,62.4900,51.5853,10.9047,CAR ,2,6
1766065950.0695918,0.2100,0.2100,1.0800,0.5196,-0.3096,62.4500,51.3681,11.0819,CAR ,2,6
1766065950.1195085,0.2100,0.2100,1.1100,0.5188,-0.3088,62.3000,51.4267,10.8733,CAR ,2,6
1766065950.1770458,0.2100,0.2100,1.1100,0.5175,-0.3075,62.2800,51.4858,10.7942,CAR ,2,6
1766065950.2422867,0.4900,-1.0000,0.4900,0.3285,0.1615,20.9700,25.0858,-4.1158,BALL,6,4
1766065950.3045304,0.2100,0.2100,1.1000,0.5145,-0.3045,62.3300,52.0280,10.3020,CAR ,2,6
1766065950.3687449,0.2100,0.2100,1.0800,0.5124,-0.3024,62.4900,52.3255,10.1645,CAR ,2,6
1766065950.4222353,0.2100,0.2100,1.0500,0.5105,-0.3005,62.7100,52.6540,10.0560,CAR ,2,6
1766065950.4817927,0.4900,-1.0000,0.4900,0.3203,0.1697,21.1400,26.1073,-4.9673,BALL,6,4
1766065950.5558054,0.5000,-1.0000,0.5000,0.3182,0.1818,21.2400,25.8697,-4.6297,BALL,6,4
1766065950.6060302,0.5000,-1.0000,0.5000,0.3169,0.1831,21.2300,25.6953,-4.4653,BALL,6,4
1766065950.6667576,0.4900,-1.0000,0.4900,0.3150,0.1750,21.0600,25.4295,-4.3695,BALL,6,4
1766065950.7583537,0.2100,0.2100,0.9700,0.5012,-0.2912,63.1600,52.3961,10.7639,CAR ,2,6
1766065950.846077,0.4800,-1.0000,0.4800,0.3093,0.1707,20.7200,25.0813,-4.3613,BALL,6,4
1766065950.896928,0.4800,-1.0000,0.4800,0.3074,0.1726,20.7400,25.1769,-4.4369,BALL,6,4
1766065950.9531474,0.4800,-1.0000,0.4800,0.3057,0.1743,20.7600,25.3479,-4.5879,BALL,6,4
1766065951.0291886,0.2100,0.2100,0.9500,0.4944,-0.2844,63.5300,53.6532,9.8768,CAR ,2,6
1766065951.0813525,0.2100,0.2100,0.9500,0.4932,-0.2832,63.5700,54.0186,9.5514,CAR ,2,6
1766065951.1341867,0.2100,0.2100,0.9300,0.4919,-0.2819,63.8300,54.0730,9.7570,CAR ,2,6
1766065951.1937585,0.4900,-1.0000,0.4900,0.3002,0.1898,20.9800,25.7843,-4.8043,BALL,6,4
1766065951.2448163,0.4800,-1.0000,0.4800,0.2990,0.1810,20.8900,25.5432,-4.6532,BALL,6,4
1766065951.3011594,0.4800,-1.0000,0.4800,0.2972,0.1828,20.7800,25.3114,-4.5314,BALL,6,4
1766065951.3868198,0.2100,0.2100,0.9100,0.4859,-0.2759,63.7400,53.6924,10.0476,CAR ,2,6
1766065951.448937,0.2100,0.2100,0.9100,0.4843,-0.2743,63.7900,54.0269,9.7631,CAR ,2,6
1766065951.4992025,0.2100,0.2100,0.9100,0.4830,-0.2730,63.8700,54.1346,9.7354,CAR ,2,6
1766065951.5550287,0.2100,0.2100,0.8900,0.4816,-0.2716,64.0000,54.3300,9.6700,CAR ,2,6
1766065951.6106033,0.2100,0.2100,0.8900,0.4802,-0.2702,64.0700,54.6273,9.4427,CAR ,2,6
1766065951.6713436,0.2100,0.2100,0.8700,0.4789,-0.2689,64.2300,54.9399,9.2901,CAR ,2,6
1766065951.7495308,0.4700,-1.0000,0.4700,0.2843,0.1857,20.6500,26.2060,-5.5560,BALL,6,4
1766065951.826506,0.4700,-1.0000,0.4700,0.2833,0.1867,20.6400,26.2550,-5.6150,BALL,6,4
1766065951.889487,0.2100,0.2100,0.8100,0.4764,-0.2664,64.6100,55.2371,9.3729,CAR ,2,6
1766065951.9427338,0.2100,0.2100,0.8100,0.4765,-0.2665,64.6300,55.2472,9.3828,CAR ,2,6
1766065951.9940763,0.2100,0.2100,0.8100,0.4764,-0.2664,64.6200,55.2651,9.3549,CAR ,2,6
1766065952.046797,0.2100,0.2100,0.8100,0.4764,-0.2664,64.6400,55.2494,9.3906,CAR ,2,6
1766065952.1109998,0.2100,0.2100,0.8100,0.4764,-0.2664,64.6100,55.2673,9.3427,CAR ,2,6
1766065952.1720893,0.2100,0.2100,0.8100,0.4764,-0.2664,64.6100,55.2439,9.3661,CAR ,2,6
1766065952.239753,0.4700,-1.0000,0.4700,0.2832,0.1868,20.6300,26.2948,-5.6648,BALL,6,4
1766065952.290683,0.2100,0.2100,0.8100,0.4765,-0.2665,64.6200,55.2553,9.3647,CAR ,2,6
1766065952.3503435,0.4700,-1.0000,0.4700,0.2832,0.1868,20.6300,26.3036,-5.6736,BALL,6,4
1766065952.4050689,0.4700,-1.0000,0.4700,0.2832,0.1868,20.6400,26.2933,-5.6533,BALL,6,4
1766065952.4608366,0.2100,0.2100,0.8100,0.4764,-0.2664,64.6000,55.2377,9.3623,CAR ,2,6
1766065952.516315,0.4700,-1.0000,0.4700,0.2831,0.1869,20.6400,26.2847,-5.6447,BALL,6,4
1766065952.572115,0.2100,0.2100,0.8100,0.4763,-0.2663,64.5900,55.1305,9.4595,CAR ,2,6
1766065952.6276197,0.4700,-1.0000,0.4700,0.2826,0.1874,20.6300,26.0539,-5.4239,BALL,6,4
1766065952.6831036,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5800,54.8263,9.7537,CAR ,2,6
1766065952.747984,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4400,25.8281,-5.3881,BALL,6,4
1766065952.804265,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4400,25.8503,-5.4103,BALL,6,4
1766065952.8627641,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4600,25.7996,-5.3396,BALL,6,4
1766065952.9525068,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5300,54.7854,9.7446,CAR ,2,6
1766065953.0065682,0.4700,-1.0000,0.4700,0.2822,0.1878,20.5000,25.7978,-5.2978,BALL,6,4
1766065953.0603993,0.4700,-1.0000,0.4700,0.2822,0.1878,20.5200,25.8194,-5.2994,BALL,6,4
1766065953.1494653,0.2100,0.2100,0.8200,0.4759,-0.2659,64.4900,54.7888,9.7012,CAR ,2,6
1766065953.1999378,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5100,54.7609,9.7491,CAR ,2,6
1766065953.2780404,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4900,25.8299,-5.3399,BALL,6,4
1766065953.3422096,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5100,54.7744,9.7356,CAR ,2,6
1766065953.3952103,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5100,54.7585,9.7515,CAR ,2,6
1766065953.4454498,0.2100,0.2100,0.8200,0.4759,-0.2659,64.4900,54.7742,9.7158,CAR ,2,6
1766065953.5055456,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5000,54.8045,9.6955,CAR ,2,6
1766065953.588796,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4700,25.8106,-5.3406,BALL,6,4
1766065953.6753774,0.2100,0.2100,0.8300,0.4759,-0.2659,64.4800,54.7978,9.6822,CAR ,2,6
1766065953.735621,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5100,54.7506,9.7594,CAR ,2,6
1766065953.7910879,0.2100,0.2100,0.8300,0.4759,-0.2659,64.4700,54.7585,9.7115,CAR ,2,6
1766065953.8585527,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4700,25.8616,-5.3916,BALL,6,4
1766065953.918676,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4900,25.8275,-5.3375,BALL,6,4
1766065953.9891803,0.2100,0.2100,0.8200,0.4759,-0.2659,64.4900,54.7995,9.6905,CAR ,2,6
1766065954.0451074,0.2100,0.2100,0.8200,0.4759,-0.2659,64.4900,54.7891,9.7009,CAR ,2,6
1766065954.106715,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4700,25.8445,-5.3745,BALL,6,4
1766065954.1603274,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4900,25.8159,-5.3259,BALL,6,4
1766065954.2123742,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5300,54.7788,9.7512,CAR ,2,6
1766065954.2721896,0.4700,-1.0000,0.4700,0.2822,0.1878,20.5000,25.8628,-5.3628,BALL,6,4
1766065954.3303053,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4800,25.8537,-5.3737,BALL,6,4
1766065954.3803663,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4900,25.8249,-5.3349,BALL,6,4
1766065954.4353344,0.4700,-1.0000,0.4700,0.2822,0.1878,20.5000,25.8228,-5.3228,BALL,6,4
1766065954.4927518,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4900,25.8164,-5.3264,BALL,6,4
1766065954.5483236,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5400,54.7589,9.7811,CAR ,2,6
1766065954.601649,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4600,25.8345,-5.3745,BALL,6,4
1766065954.6602588,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4700,25.8177,-5.3477,BALL,6,4
1766065954.7234457,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5100,54.7743,9.7357,CAR ,2,6
1766065954.8145556,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4800,25.8109,-5.3309,BALL,6,4
1766065954.8686333,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4700,25.8506,-5.3806,BALL,6,4
1766065954.9360285,0.4700,-1.0000,0.4700,0.2822,0.1878,20.5000,25.8498,-5.3498,BALL,6,4
1766065954.9887776,0.4700,-1.0000,0.4700,0.2822,0.1878,20.5100,25.8152,-5.3052,BALL,6,4
1766065955.0529885,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4800,25.8317,-5.3517,BALL,6,4
1766065955.1134958,0.4700,-1.0000,0.4700,0.2822,0.1878,20.5100,25.8206,-5.3106,BALL,6,4
1766065955.1637144,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4800,25.8204,-5.3404,BALL,6,4
1766065955.2153146,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5400,54.7911,9.7489,CAR ,2,6
1766065955.2679472,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4700,25.8427,-5.3727,BALL,6,4
1766065955.344272,0.4700,-1.0000,0.4700,0.2822,0.1878,20.5000,25.8287,-5.3287,BALL,6,4
1766065955.4222405,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5300,54.7781,9.7519,CAR ,2,6
1766065955.4909956,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4700,25.8339,-5.3639,BALL,6,4
1766065955.5436978,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4900,25.8495,-5.3595,BALL,6,4
1766065955.6320162,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5200,54.7573,9.7627,CAR ,2,6
1766065955.6854537,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5100,54.7964,9.7136,CAR ,2,6
1766065955.739932,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4600,25.8484,-5.3884,BALL,6,4
1766065955.7962434,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4900,25.8166,-5.3266,BALL,6,4
1766065955.8471317,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5100,54.7815,9.7285,CAR ,2,6
1766065955.910143,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4700,25.8242,-5.3542,BALL,6,4
1766065955.964572,0.4700,-1.0000,0.4700,0.2822,0.1878,20.4900,25.8625,-5.3725,BALL,6,4
1766065956.016808,0.4700,-1.0000,0.4700,0.2822,0.1878,20.5000,25.8415,-5.3415,BALL,6,4
1766065956.0939484,0.2100,0.2100,0.8200,0.4759,-0.2659,64.5500,54.8108,9.7392,CAR ,2,6
1766065956.1631124,0.4700,-1.0000,0.4700,0.2821,0.1879,20.4900,25.8679,-5.3779,BALL,6,4
1766065956.240997,0.2100,0.2100,0.8200,0.4758,-0.2658,64.5100,54.7891,9.7209,CAR ,2,6
1766065956.3276134,0.4700,-1.0000,0.4700,0.2821,0.1879,20.4700,25.8855,-5.4155,BALL,6,4
1766065956.3833034,0.4700,-1.0000,0.4700,0.2821,0.1879,20.4700,25.8335,-5.3635,BALL,6,4
1766065956.445158,0.4700,-1.0000,0.4700,0.2821,0.1879,20.5100,25.8366,-5.3266,BALL,6,4
1766065956.5220096,0.2100,0.2100,0.8300,0.4758,-0.2658,64.4800,54.8262,9.6538,CAR ,2,6
1766065956.5865364,0.4700,-1.0000,0.4700,0.2821,0.1879,20.4800,25.8429,-5.3629,BALL,6,4
1766065956.6467073,0.4700,-1.0000,0.4700,0.2821,0.1879,20.4900,25.8665,-5.3765,BALL,6,4
1766065956.716247,0.2100,0.2100,0.8200,0.4758,-0.2658,64.5000,54.7929,9.7071,CAR ,2,6
1766065956.7932959,0.4700,-1.0000,0.4700,0.2821,0.1879,20.4700,25.8399,-5.3699,BALL,6,4
1766065956.871753,0.2100,0.2100,0.8200,0.4758,-0.2658,64.5000,54.8140,9.6860,CAR ,2,6
1766065956.931099,0.2100,0.2100,0.8200,0.4758,-0.2658,64.4900,54.8335,9.6565,CAR ,2,6
1766065956.9887164,0.2100,0.2100,0.8200,0.4758,-0.2658,64.5000,54.8246,9.6754,CAR ,2,6
1766065957.041733,0.4700,-1.0000,0.4700,0.2821,0.1879,20.5100,25.8863,-5.3763,BALL,6,4
1766065957.0943272,0.2100,0.2100,0.8200,0.4758,-0.2658,64.4900,54.8409,9.6491,CAR ,2,6
1766065957.1981065,0.2100,0.2100,0.8300,0.4758,-0.2658,64.4700,54.7936,9.6764,CAR ,2,6
1766065957.2498703,0.2100,0.2100,0.8300,0.4758,-0.2658,64.4600,54.7983,9.6617,CAR ,2,6
1766065957.3102927,0.4700,-1.0000,0.4700,0.2821,0.1879,20.4700,25.8872,-5.4172,BALL,6,4
1766065957.3671577,0.4700,-1.0000,0.4700,0.2821,0.1879,20.4700,25.8424,-5.3724,BALL,6,4
1766065957.4252875,0.4700,-1.0000,0.4700,0.2821,0.1879,20.4700,25.8590,-5.3890,BALL,6,4
1766065957.4910738,0.2100,0.2100,0.8300,0.4757,-0.2657,64.4800,54.8570,9.6230,CAR ,2,6
1766065957.5462434,0.2100,0.2100,0.8300,0.4757,-0.2657,64.4700,54.8767,9.5933,CAR ,2,6
1766065957.6252809,0.4700,-1.0000,0.4700,0.2821,0.1879,20.4800,25.8611,-5.3811,BALL,6,4
1766065957.6894152,0.2100,0.2100,0.8300,0.4757,-0.2657,64.4700,54.8744,9.5956,CAR ,2,6
1766065957.7428703,0.2100,0.2100,0.8200,0.4757,-0.2657,64.4900,54.8622,9.6278,CAR ,2,6
1766065957.8203595,0.4700,-1.0000,0.4700,0.2821,0.1879,20.4800,25.8859,-5.4059,BALL,6,4
1766065957.890046,0.2100,0.2100,0.8300,0.4757,-0.2657,64.4700,54.8638,9.6062,CAR ,2,6
1766065957.9429297,0.2100,0.2100,0.8300,0.4757,-0.2657,64.4800,54.8656,9.6144,CAR ,2,6
1766065958.0305746,0.4700,-1.0000,0.4700,0.2821,0.1879,20.4800,25.8875,-5.4075,BALL,6,4
1766065958.0899758,0.2100,0.2100,0.8300,0.4756,-0.2656,64.4800,54.9106,9.5694,CAR ,2,6
1766065958.1460845,0.2100,0.2100,0.8300,0.4756,-0.2656,64.4800,54.9178,9.5622,CAR ,2,6
1766065958.2072222,0.4700,-1.0000,0.4700,0.2820,0.1880,20.4800,25.9070,-5.4270,BALL,6,4
1766065958.2663782,0.4700,-1.0000,0.4700,0.2820,0.1880,20.4700,25.9008,-5.4308,BALL,6,4
1766065958.323454,0.4700,-1.0000,0.4700,0.2820,0.1880,20.4700,25.9419,-5.4719,BALL,6,4
1766065958.4016268,0.4700,-1.0000,0.4700,0.2820,0.1880,20.4800,25.9238,-5.4438,BALL,6,4
1766065958.4637947,0.4700,-1.0000,0.4700,0.2820,0.1880,20.4900,25.9452,-5.4552,BALL,6,4
1766065958.5207832,0.2100,0.2100,0.8200,0.4755,-0.2655,64.5000,54.9438,9.5562,CAR ,2,6
1766065958.6337657,0.4700,-1.0000,0.4700,0.2820,0.1880,20.4800,25.9321,-5.4521,BALL,6,4
1766065958.690669,0.2100,0.2100,0.8200,0.4755,-0.2655,64.5100,54.9564,9.5536,CAR ,2,6
1766065958.747644,0.2100,0.2100,0.8200,0.4755,-0.2655,64.4900,54.9562,9.5338,CAR ,2,6
1766065958.8011515,0.4700,-1.0000,0.4700,0.2820,0.1880,20.4800,25.9545,-5.4745,BALL,6,4
1766065958.8631532,0.2100,0.2100,0.8200,0.4755,-0.2655,64.5100,54.9571,9.5529,CAR ,2,6
1766065958.9146714,0.2100,0.2100,0.8200,0.4755,-0.2655,64.5000,54.9551,9.5449,CAR ,2,6
1766065958.9703045,0.2100,0.2100,0.8200,0.4755,-0.2655,64.4900,54.9615,9.5285,CAR ,2,6
1766065959.025958,0.4700,-1.0000,0.4700,0.2820,0.1880,20.4800,25.9536,-5.4736,BALL,6,4
1766065959.0864487,0.2100,0.2100,0.8200,0.4755,-0.2655,64.5300,54.9122,9.6178,CAR ,2,6
1766065959.1432483,0.2100,0.2100,0.8200,0.4755,-0.2655,64.5200,54.9312,9.5888,CAR ,2,6
1766065959.1947427,0.4700,-1.0000,0.4700,0.2820,0.1880,20.4800,25.9585,-5.4785,BALL,6,4
1766065959.2472079,0.4700,-1.0000,0.4700,0.2820,0.1880,20.4800,25.9449,-5.4649,BALL,6,4
1766065959.3074608,0.4700,-1.0000,0.4700,0.2820,0.1880,20.4800,25.9632,-5.4832,BALL,6,4
1766065959.3722389,0.4700,-1.0000,0.4700,0.2820,0.1880,20.4800,25.9502,-5.4702,BALL,6,4
1766065959.444068,0.2100,0.2100,0.8200,0.4755,-0.2655,64.5100,54.9493,9.5607,CAR ,2,6
1766065959.4940524,0.2100,0.2100,0.8200,0.4755,-0.2655,64.5000,54.9517,9.5483,CAR ,2,6
1766065959.5526311,0.2100,0.2100,0.8200,0.4755,-0.2655,64.5200,54.9412,9.5788,CAR ,2,6
1766065959.6065207,0.2100,0.2100,0.8200,0.4755,-0.2655,64.5100,54.9600,9.5500,CAR ,2,6
1766065959.6572824,0.2100,0.2100,0.8200,0.4755,-0.2655,64.4900,54.9571,9.5329,CAR ,2,6
1766065959.70856,0.4700,-1.0000,0.4700,0.2820,0.1880,20.4800,25.9544,-5.4744,BALL,6,4
1766065959.7782054,0.2100,0.2100,0.8200,0.4755,-0.2655,64.5100,54.9465,9.5635,CAR ,2,6
1766065959.8310115,0.2100,0.2100,0.8200,0.4755,-0.2655,64.5300,54.9601,9.5699,CAR ,2,6
1766065959.9019175,0.4700,-1.0000,0.4700,0.2820,0.1880,20.4800,25.9198,-5.4398,BALL,6,4
1766065959.9578075,0.4700,-1.0000,0.4700,0.2820,0.1880,20.4800,25.9268,-5.4468,BALL,6,4
1766065960.0117917,0.4700,-1.0000,0.4700,0.2818,0.1882,20.4800,25.8548,-5.3748,BALL,6,4
1766065960.0742488,0.4700,-1.0000,0.4700,0.2817,0.1883,20.5000,25.8006,-5.3006,BALL,6,4
1766065960.1350105,0.4700,-1.0000,0.4700,0.2817,0.1883,20.4600,25.8030,-5.3430,BALL,6,4
1766065960.1903286,0.4600,-1.0000,0.4600,0.2817,0.1783,20.4300,25.7976,-5.3676,BALL,6,4
1766065960.265172,0.2100,0.2100,0.8300,0.4749,-0.2649,64.4500,54.8872,9.5628,CAR ,2,6
1766065960.3548853,0.4600,-1.0000,0.4600,0.2816,0.1784,20.4300,25.7994,-5.3694,BALL,6,4
1766065960.406921,0.4600,-1.0000,0.4600,0.2816,0.1784,20.4300,25.8179,-5.3879,BALL,6,4
1766065960.4931962,0.2100,0.2100,0.8300,0.4749,-0.2649,64.4600,54.8900,9.5700,CAR ,2,6
1766065960.5616899,0.4700,-1.0000,0.4700,0.2816,0.1884,20.4400,25.8064,-5.3664,BALL,6,4
1766065960.6125693,0.4700,-1.0000,0.4700,0.2816,0.1884,20.4400,25.8146,-5.3746,BALL,6,4
1766065960.6762521,0.4700,-1.0000,0.4700,0.2817,0.1883,20.4400,25.7926,-5.3526,BALL,6,4
1766065960.728558,0.4600,-1.0000,0.4600,0.2816,0.1784,20.4300,25.8108,-5.3808,BALL,6,4
1766065960.7872176,0.2100,0.2100,0.8300,0.4749,-0.2649,64.4600,54.9032,9.5568,CAR ,2,6
1766065960.8440223,0.4600,-1.0000,0.4600,0.2817,0.1783,20.4300,25.7770,-5.3470,BALL,6,4
1766065960.8978198,0.4600,-1.0000,0.4600,0.2816,0.1784,20.4300,25.8194,-5.3894,BALL,6,4
1766065960.9475753,0.4600,-1.0000,0.4600,0.2817,0.1783,20.4300,25.8159,-5.3859,BALL,6,4
1766065961.0153055,0.4600,-1.0000,0.4600,0.2817,0.1783,20.4300,25.8136,-5.3836,BALL,6,4
1766065961.0717542,0.2100,0.2100,0.8300,0.4749,-0.2649,64.4700,54.8822,9.5878,CAR ,2,6
1766065961.1249108,0.2100,0.2100,0.8300,0.4749,-0.2649,64.4700,54.8697,9.6003,CAR ,2,6
1766065961.1838572,0.2100,0.2100,0.8300,0.4749,-0.2649,64.4500,54.8833,9.5667,CAR ,2,6
1766065961.242901,0.2100,0.2100,0.8200,0.4749,-0.2649,64.4900,54.8777,9.6123,CAR ,2,6
1766065961.2967613,0.4600,-1.0000,0.4600,0.2816,0.1784,20.4300,25.7997,-5.3697,BALL,6,4
1766065961.3503737,0.2100,0.2100,0.8200,0.4749,-0.2649,64.4800,54.8932,9.5868,CAR ,2,6
1766065961.410255,0.2100,0.2100,0.8300,0.4749,-0.2649,64.4500,54.8980,9.5520,CAR ,2,6
