Time,Vision_Dist,Vicon_Dist,Dist_Err,Vision_Ang,Vicon_Ang,Ang_Err,Target_Type,Vision_Class,Cam_ID,Target_Global_Yaw,Robot_Speed
1766072817.0757766,2.9200,0.6632,2.2568,58.5300,44.5451,13.9849,CAR ,2,6,2.24,0.000
1766072817.1264563,0.5300,0.5050,0.0250,22.0200,22.9831,-0.9631,BALL,6,4,75.40,0.099
1766072817.126536,2.6700,0.6603,2.0097,58.7400,45.0295,13.7105,CAR ,2,6,2.25,0.000
1766072817.1766212,0.5400,0.5016,0.0384,22.0500,23.2869,-1.2369,BALL,6,4,75.40,0.086
1766072817.176687,2.5600,0.6580,1.9020,58.8400,45.3576,13.4824,CAR ,2,6,2.24,0.000
1766072817.2266119,0.5500,0.4975,0.0525,22.2900,23.3917,-1.1017,BALL,6,4,75.36,0.099
1766072817.2289574,2.5100,0.6552,1.8548,58.8900,45.5050,13.3850,CAR ,2,6,2.23,0.000
1766072817.2779298,0.5500,0.4927,0.0573,22.3600,23.6965,-1.3365,BALL,6,4,75.36,0.113
1766072817.2780056,2.4400,0.6518,1.7882,58.9600,45.8738,13.0862,CAR ,2,6,2.22,0.000
1766072817.3289406,0.5500,0.4878,0.0622,22.3700,24.0098,-1.6398,BALL,6,4,75.37,0.107
1766072817.3290217,2.3700,0.6483,1.7217,59.0400,46.2657,12.7743,CAR ,2,6,2.23,0.000
1766072817.4282935,0.5500,0.4810,0.0690,22.4200,24.5975,-2.1775,BALL,6,4,75.38,0.075
1766072817.4283788,2.2100,0.6431,1.5669,59.2600,46.9681,12.2919,CAR ,2,6,2.22,0.000
1766072817.478852,0.5700,0.4778,0.0922,22.6400,24.7353,-2.0953,BALL,6,4,75.38,0.072
1766072817.4789736,2.1200,0.6408,1.4792,59.5000,47.1533,12.3467,CAR ,2,6,2.24,0.000
1766072817.529534,0.5800,0.4741,0.1059,22.8300,25.0080,-2.1780,BALL,6,4,75.40,0.083
1766072817.5296373,2.0800,0.6380,1.4420,59.5800,47.4896,12.0904,CAR ,2,6,2.23,0.000
1766072817.5805118,0.5800,0.4695,0.1105,22.8700,25.3980,-2.5280,BALL,6,4,75.38,0.094
1766072817.5806148,2.0500,0.6344,1.4156,59.5600,47.9735,11.5865,CAR ,2,6,2.24,0.000
1766072817.6306727,0.5800,0.4654,0.1146,22.8800,25.5691,-2.6891,BALL,6,4,75.37,0.086
1766072817.6307452,1.9000,0.6311,1.2689,59.8200,48.2383,11.5817,CAR ,2,6,2.23,0.000
1766072817.6803496,1.8200,0.6281,1.1919,59.9800,48.3514,11.6286,CAR ,2,6,2.23,0.077
1766072817.7322178,0.5900,0.4585,0.1315,23.0700,25.8084,-2.7384,BALL,6,4,75.39,0.063
1766072817.7324483,1.7300,0.6255,1.1045,60.1900,48.6432,11.5468,CAR ,2,6,2.22,0.000
1766072817.7815526,0.5900,0.4556,0.1344,23.0600,26.1225,-3.0625,BALL,6,4,75.41,0.063
1766072817.7816253,1.6700,0.6231,1.0469,60.3000,49.0341,11.2659,CAR ,2,6,2.23,0.000
1766072817.8326788,0.5900,0.4523,0.1377,23.0900,26.3156,-3.2256,BALL,6,4,75.39,0.067
1766072817.8327467,1.6400,0.6205,1.0195,60.3400,49.3050,11.0350,CAR ,2,6,2.23,0.000
1766072817.8829877,0.6000,0.4493,0.1507,23.1600,26.5067,-3.3467,BALL,6,4,75.38,0.061
1766072817.8830523,1.5800,0.6181,0.9619,60.5500,49.5666,10.9834,CAR ,2,6,2.23,0.000
1766072817.9347622,0.6000,0.4454,0.1546,23.1900,26.4978,-3.3078,BALL,6,4,75.38,0.082
1766072817.9348397,1.5200,0.6150,0.9050,60.7600,49.6447,11.1153,CAR ,2,6,2.24,0.000
1766072817.9847655,0.6000,0.4420,0.1580,23.2200,26.3339,-3.1139,BALL,6,4,75.36,0.069
1766072818.03437,0.6000,0.4397,0.1603,23.1900,26.4395,-3.2495,BALL,6,4,75.40,0.048
1766072818.034527,1.4800,0.6102,0.8698,60.7800,49.7443,11.0357,CAR ,2,6,2.24,0.000
1766072818.084314,0.6000,0.4371,0.1629,23.0600,26.5597,-3.4997,BALL,6,4,75.39,0.053
1766072818.0856123,1.4800,0.6078,0.8722,60.7200,49.9939,10.7261,CAR ,2,6,2.23,0.267
1766072818.1353273,0.6000,0.4338,0.1662,23.1100,26.6171,-3.5071,BALL,6,4,75.37,0.059
1766072818.135412,1.4600,0.6053,0.8547,60.8500,50.0831,10.7669,CAR ,2,6,2.25,0.000
1766072818.1858625,1.4400,0.6033,0.8367,60.9700,50.3564,10.6136,CAR ,2,6,2.23,0.051
1766072818.2356062,0.6000,0.4280,0.1720,23.1700,26.8367,-3.6667,BALL,6,4,75.38,0.071
1766072818.2356787,1.4400,0.6008,0.8392,60.9600,50.4357,10.5243,CAR ,2,6,2.22,0.000
1766072818.2865386,1.4100,0.5986,0.8114,61.0400,50.7059,10.3341,CAR ,2,6,2.23,0.059
1766072818.3373158,0.6000,0.4225,0.1775,23.1400,27.1570,-4.0170,BALL,6,4,75.38,0.058
1766072818.3373775,1.4000,0.5966,0.8034,61.0900,50.8624,10.2276,CAR ,2,6,2.22,0.000
1766072818.3872476,0.6000,0.4202,0.1798,23.1100,27.2290,-4.1190,BALL,6,4,75.42,0.056
1766072818.38734,1.3600,0.5950,0.7650,61.2500,50.9638,10.2862,CAR ,2,6,2.24,0.000
1766072818.4370844,0.6000,0.4174,0.1826,23.2000,27.3752,-4.1752,BALL,6,4,75.36,0.059
1766072818.437185,1.3300,0.5930,0.7370,61.3300,51.1526,10.1774,CAR ,2,6,2.22,0.000
1766072818.4875069,0.6000,0.4145,0.1855,23.1700,27.4752,-4.3052,BALL,6,4,75.37,0.062
1766072818.5377297,0.6000,0.4117,0.1883,23.1600,27.5251,-4.3651,BALL,6,4,75.40,0.060
1766072818.537843,1.3200,0.5885,0.7315,61.3600,51.4329,9.9271,CAR ,2,6,2.23,0.000
1766072818.5883632,0.6000,0.4089,0.1911,23.2000,27.6423,-4.4423,BALL,6,4,75.39,0.055
1766072818.5884311,1.2900,0.5861,0.7039,61.4900,51.6443,9.8457,CAR ,2,6,2.21,0.000
1766072818.63813,0.6000,0.4064,0.1936,23.2100,27.6619,-4.4519,BALL,6,4,75.39,0.051
1766072818.638196,1.2700,0.5838,0.6862,61.5800,51.7654,9.8146,CAR ,2,6,2.23,0.000
1766072818.6882472,1.2700,0.5820,0.6880,61.5800,51.9254,9.6546,CAR ,2,6,2.23,0.042
1766072818.7383127,0.6000,0.4023,0.1977,23.2100,27.7064,-4.4964,BALL,6,4,75.38,0.042
1766072818.7383733,1.2400,0.5803,0.6597,61.6500,51.9356,9.7144,CAR ,2,6,2.21,0.000
1766072818.789773,1.2000,0.5786,0.6214,61.8300,52.0153,9.8147,CAR ,2,6,2.24,0.043
1766072818.8406124,0.6000,0.3978,0.2022,23.1400,27.9125,-4.7725,BALL,6,4,75.39,0.047
1766072818.840826,1.1900,0.5766,0.6134,61.8600,52.2975,9.5625,CAR ,2,6,2.24,0.000
1766072818.88992,0.6000,0.3953,0.2047,23.1200,28.1000,-4.9800,BALL,6,4,75.39,0.050
1766072818.8899918,1.1900,0.5747,0.6153,61.8700,52.5162,9.3538,CAR ,2,6,2.22,0.000
1766072818.940358,0.6000,0.3924,0.2076,23.1100,28.2323,-5.1223,BALL,6,4,75.38,0.061
1766072818.9405584,1.1700,0.5725,0.5975,61.9500,52.7169,9.2331,CAR ,2,6,2.24,0.000
1766072818.9918487,0.6000,0.3897,0.2103,23.1100,28.4052,-5.2952,BALL,6,4,75.40,0.055
1766072819.0434055,0.6000,0.3877,0.2123,23.1300,28.7162,-5.5862,BALL,6,4,75.39,0.040
1766072819.0434682,1.1300,0.5688,0.5612,62.2000,53.3192,8.8808,CAR ,2,6,2.23,0.000
1766072819.0950441,0.6000,0.3864,0.2136,23.2200,28.7204,-5.5004,BALL,6,4,75.40,0.029
1766072819.1451728,1.1100,0.5662,0.5438,62.3700,53.5546,8.8154,CAR ,2,6,2.22,0.041
1766072819.1952295,0.6000,0.3826,0.2174,23.2200,28.9153,-5.6953,BALL,6,4,75.33,0.037
1766072819.1953428,1.1000,0.5649,0.5351,62.4100,53.6357,8.7743,CAR ,2,6,2.22,0.000
1766072819.2466998,0.6000,0.3805,0.2195,23.2200,28.9566,-5.7366,BALL,6,4,75.39,0.041
1766072819.2467804,1.0900,0.5631,0.5269,62.4100,53.7479,8.6621,CAR ,2,6,2.22,0.000
1766072819.297359,0.6000,0.3786,0.2214,23.2300,29.0391,-5.8091,BALL,6,4,75.41,0.039
1766072819.2974238,1.0700,0.5615,0.5085,62.5000,53.9020,8.5980,CAR ,2,6,2.22,0.000
1766072819.3463776,0.6000,0.3766,0.2234,23.2400,28.9941,-5.7541,BALL,6,4,75.37,0.041
1766072819.3464453,1.0700,0.5598,0.5102,62.5100,53.9256,8.5844,CAR ,2,6,2.23,0.000
1766072819.3965604,0.6000,0.3749,0.2251,23.2200,28.5630,-5.3430,BALL,6,4,75.38,0.035
1766072819.3966281,1.0500,0.5582,0.4918,62.6200,53.5772,9.0428,CAR ,2,6,2.23,0.000
1766072819.4481199,0.6000,0.3734,0.2266,23.1600,28.4900,-5.3300,BALL,6,4,75.40,0.029
1766072819.448241,1.0500,0.5568,0.4932,62.6500,53.5659,9.0841,CAR ,2,6,2.23,0.000
1766072819.4974113,0.5900,0.3716,0.2184,22.9700,28.3786,-5.4086,BALL,6,4,75.38,0.036
1766072819.4998412,1.0700,0.5552,0.5148,62.5300,53.5304,8.9996,CAR ,2,6,2.23,0.000
1766072819.548196,1.0700,0.5538,0.5162,62.5100,53.7434,8.7666,CAR ,2,6,2.23,0.033
1766072819.60061,0.5800,0.3687,0.2113,22.8200,28.5569,-5.7369,BALL,6,4,75.37,0.026
1766072819.600787,1.0600,0.5524,0.5076,62.5500,53.8658,8.6842,CAR ,2,6,2.23,0.000
1766072819.6516297,0.5800,0.3671,0.2129,22.7400,28.6879,-5.9479,BALL,6,4,75.35,0.029
1766072819.6516953,1.0400,0.5511,0.4889,62.7000,54.0401,8.6599,CAR ,2,6,2.23,0.000
1766072819.7008858,0.5800,0.3650,0.2150,22.8000,28.7376,-5.9376,BALL,6,4,75.40,0.045
1766072819.7009509,1.0200,0.5494,0.4706,62.9200,54.1563,8.7637,CAR ,2,6,2.23,0.000
1766072819.7546222,0.5800,0.3631,0.2169,22.8000,28.7735,-5.9735,BALL,6,4,75.37,0.036
1766072819.7570202,0.9900,0.5478,0.4422,63.0200,54.2358,8.7842,CAR ,2,6,2.23,0.062
1766072819.8044634,0.5800,0.3610,0.2190,22.8000,28.9129,-6.1129,BALL,6,4,75.39,0.044
1766072819.804551,0.9800,0.5464,0.4336,63.1400,54.4344,8.7056,CAR ,2,6,2.24,0.000
1766072819.855707,0.5800,0.3589,0.2211,22.7800,28.9226,-6.1426,BALL,6,4,75.40,0.042
1766072819.9063275,0.5800,0.3566,0.2234,22.8000,28.9770,-6.1770,BALL,6,4,75.37,0.047
1766072819.9065144,0.9700,0.5430,0.4270,63.2000,54.6148,8.5852,CAR ,2,6,2.22,0.000
1766072820.0063086,0.5800,0.3529,0.2271,22.7700,29.4080,-6.6380,BALL,6,4,75.35,0.038
1766072820.0064301,0.9700,0.5400,0.4300,63.2100,55.1597,8.0503,CAR ,2,6,2.22,0.000
1766072820.056392,0.9600,0.5388,0.4212,63.3000,55.1780,8.1220,CAR ,2,6,2.21,0.029
1766072820.1054573,0.5800,0.3501,0.2299,22.7900,29.4903,-6.7003,BALL,6,4,75.43,0.029
1766072820.1055317,0.9500,0.5375,0.4125,63.3400,55.3573,7.9827,CAR ,2,6,2.23,0.000
1766072820.1556065,0.5800,0.3488,0.2312,22.8500,29.3832,-6.5332,BALL,6,4,75.38,0.025
1766072820.1556969,0.9400,0.5365,0.4035,63.4200,55.2954,8.1246,CAR ,2,6,2.23,0.000
1766072820.2063246,0.5800,0.3475,0.2325,22.8500,29.3471,-6.4971,BALL,6,4,75.38,0.027
1766072820.2063978,0.9300,0.5353,0.3947,63.5100,55.3143,8.1957,CAR ,2,6,2.22,0.000
1766072820.2568905,0.5800,0.3463,0.2337,22.8200,29.3657,-6.5457,BALL,6,4,75.39,0.025
1766072820.2609951,0.9400,0.5343,0.4057,63.5300,55.3720,8.1580,CAR ,2,6,2.24,0.033
1766072820.3078575,0.9300,0.5334,0.3966,63.5000,55.3464,8.1536,CAR ,2,6,2.23,0.022
1766072820.357922,0.5800,0.3442,0.2358,22.7400,29.3801,-6.6401,BALL,6,4,75.40,0.019
1766072820.3580952,0.9300,0.5326,0.3974,63.5400,55.4651,8.0749,CAR ,2,6,2.22,0.000
1766072820.4072447,0.5800,0.3430,0.2370,22.6900,29.5146,-6.8246,BALL,6,4,75.40,0.024
1766072820.4073203,0.9200,0.5316,0.3884,63.6100,55.6494,7.9606,CAR ,2,6,2.24,0.000
1766072820.4573972,0.5800,0.3417,0.2383,22.7300,29.5897,-6.8597,BALL,6,4,75.37,0.025
1766072820.4574606,0.9100,0.5304,0.3796,63.6800,55.7854,7.8946,CAR ,2,6,2.23,0.000
1766072820.508343,0.5800,0.3405,0.2395,22.7700,29.7019,-6.9319,BALL,6,4,75.40,0.025
1766072820.5084069,0.9100,0.5294,0.3806,63.7300,55.9516,7.7784,CAR ,2,6,2.23,0.000
1766072820.5581276,0.5800,0.3391,0.2409,22.7800,29.6785,-6.8985,BALL,6,4,75.40,0.029
1766072820.5593393,0.9100,0.5283,0.3817,63.8000,55.9662,7.8338,CAR ,2,6,2.22,0.000
1766072820.6081104,0.5800,0.3377,0.2423,22.7800,29.7418,-6.9618,BALL,6,4,75.40,0.029
1766072820.6581044,0.9100,0.5260,0.3840,63.8000,56.2185,7.5815,CAR ,2,6,2.23,0.028
1766072820.70887,0.5800,0.3351,0.2449,22.7200,29.9698,-7.2498,BALL,6,4,75.40,0.023
1766072820.7089386,0.9100,0.5249,0.3851,63.7700,56.4270,7.3430,CAR ,2,6,2.24,0.000
1766072820.759235,0.5800,0.3339,0.2461,22.7100,30.0244,-7.3144,BALL,6,4,75.38,0.023
1766072820.7593231,0.9100,0.5238,0.3862,63.8500,56.5381,7.3119,CAR ,2,6,2.22,0.000
1766072820.809729,0.5800,0.3327,0.2473,22.7400,29.8830,-7.1430,BALL,6,4,75.39,0.024
1766072820.8098338,0.9000,0.5227,0.3773,63.9500,56.4567,7.4933,CAR ,2,6,2.22,0.000
1766072820.8610299,0.5800,0.3314,0.2486,22.7900,29.9220,-7.1320,BALL,6,4,75.39,0.026
1766072820.8610978,0.8900,0.5214,0.3686,64.0700,56.5849,7.4851,CAR ,2,6,2.22,0.000
1766072820.9117181,0.5800,0.3304,0.2496,22.7200,29.8312,-7.1112,BALL,6,4,75.39,0.020
1766072820.9622986,0.5700,0.3293,0.2407,22.7100,29.7422,-7.0322,BALL,6,4,75.37,0.021
1766072820.9623604,0.8800,0.5196,0.3604,64.1100,56.4957,7.6143,CAR ,2,6,2.23,0.000
1766072821.012445,0.5700,0.3283,0.2417,22.6400,29.6647,-7.0247,BALL,6,4,75.40,0.021
1766072821.0125263,0.8700,0.5186,0.3514,64.1700,56.4796,7.6904,CAR ,2,6,2.24,0.000
1766072821.06147,0.8700,0.5175,0.3525,64.1200,56.3482,7.7718,CAR ,2,6,2.23,0.027
1766072821.111849,0.5700,0.3255,0.2445,22.5100,29.2419,-6.7319,BALL,6,4,75.40,0.029
1766072821.1655812,0.5600,0.3240,0.2360,22.4600,28.8502,-6.3902,BALL,6,4,75.40,0.028
1766072821.1658142,0.8700,0.5146,0.3554,64.1300,55.8375,8.2925,CAR ,2,6,2.24,0.000
1766072821.2155302,0.5600,0.3223,0.2377,22.3100,28.7180,-6.4080,BALL,6,4,75.37,0.032
1766072821.215591,0.8700,0.5131,0.3569,64.1000,55.8664,8.2336,CAR ,2,6,2.24,0.000
1766072821.266463,0.5500,0.3206,0.2294,22.1800,28.7473,-6.5673,BALL,6,4,75.39,0.033
1766072821.266531,0.8800,0.5116,0.3684,64.0800,55.9739,8.1061,CAR ,2,6,2.22,0.000
1766072821.315996,0.5500,0.3190,0.2310,22.1200,28.9908,-6.8708,BALL,6,4,75.40,0.033
1766072821.3161035,0.8800,0.5104,0.3696,64.0600,56.2770,7.7830,CAR ,2,6,2.23,0.000
1766072821.36599,0.8800,0.5091,0.3709,64.1400,56.6746,7.4654,CAR ,2,6,2.22,0.031
1766072821.4167197,0.5400,0.3158,0.2242,22.1100,29.5577,-7.4477,BALL,6,4,75.39,0.034
1766072821.4167867,0.8600,0.5076,0.3524,64.3900,56.9952,7.3948,CAR ,2,6,2.23,0.000
1766072821.4680839,0.8400,0.5059,0.3341,64.5300,57.1905,7.3395,CAR ,2,6,2.23,0.035
1766072821.5198185,0.5500,0.3124,0.2376,22.3300,29.6704,-7.3404,BALL,6,4,75.37,0.031
1766072821.519926,0.8200,0.5045,0.3155,64.7700,57.2961,7.4739,CAR ,2,6,2.25,0.000
1766072821.5702498,0.5500,0.3107,0.2393,22.4200,29.5683,-7.1483,BALL,6,4,75.39,0.034
1766072821.57045,0.8000,0.5030,0.2970,64.8300,57.2608,7.5692,CAR ,2,6,2.24,0.000
1766072821.620464,0.5500,0.3091,0.2409,22.3800,29.5353,-7.1553,BALL,6,4,75.38,0.032
1766072821.6706238,0.5500,0.3073,0.2427,22.3100,29.6522,-7.3422,BALL,6,4,75.37,0.034
1766072821.6707108,0.8000,0.5005,0.2995,64.8000,57.4667,7.3333,CAR ,2,6,2.23,0.000
1766072821.720629,0.5500,0.3057,0.2443,22.2400,29.6498,-7.4098,BALL,6,4,75.40,0.035
1766072821.7206912,0.8000,0.4991,0.3009,64.7900,57.5400,7.2500,CAR ,2,6,2.24,0.000
1766072821.771527,0.5500,0.3038,0.2462,22.2200,29.5964,-7.3764,BALL,6,4,75.40,0.037
1766072821.7716806,0.7900,0.4977,0.2923,64.9000,57.5437,7.3563,CAR ,2,6,2.23,0.000
1766072821.8207526,0.5400,0.3018,0.2382,22.1900,29.6029,-7.4129,BALL,6,4,75.38,0.041
1766072821.8208175,0.7800,0.4961,0.2839,64.9700,57.6279,7.3421,CAR ,2,6,2.22,0.000
1766072821.8711617,0.5400,0.3000,0.2400,22.1700,29.8507,-7.6807,BALL,6,4,75.38,0.038
1766072821.8712661,0.7900,0.4946,0.2954,64.9600,57.9469,7.0131,CAR ,2,6,2.23,0.000
1766072821.9216473,0.5400,0.2986,0.2414,22.1100,29.9514,-7.8414,BALL,6,4,75.36,0.027
1766072821.923946,0.7800,0.4933,0.2867,65.0500,58.1263,6.9237,CAR ,2,6,2.24,0.000
1766072821.9714904,0.5400,0.2973,0.2427,22.0700,30.0662,-7.9962,BALL,6,4,75.39,0.027
1766072821.9715803,0.7700,0.4922,0.2778,65.1700,58.3305,6.8395,CAR ,2,6,2.23,0.000
1766072822.0224109,0.5400,0.2962,0.2438,22.1300,30.0670,-7.9370,BALL,6,4,75.41,0.023
1766072822.0224829,0.7600,0.4911,0.2689,65.2700,58.3947,6.8753,CAR ,2,6,2.23,0.000
1766072822.072827,0.5400,0.2953,0.2447,22.1900,29.9983,-7.8083,BALL,6,4,75.37,0.017
1766072822.0729113,0.7600,0.4903,0.2697,65.3600,58.3752,6.9848,CAR ,2,6,2.23,0.000
1766072822.123193,0.7500,0.4895,0.2605,65.3400,58.4196,6.9204,CAR ,2,6,2.22,0.021
1766072822.1733747,0.5400,0.2932,0.2468,22.1600,29.8572,-7.6972,BALL,6,4,75.40,0.022
1766072822.1734612,0.7500,0.4885,0.2615,65.3500,58.3481,7.0019,CAR ,2,6,2.23,0.000
1766072822.222751,0.5400,0.2922,0.2478,22.0700,29.7767,-7.7067,BALL,6,4,75.39,0.020
1766072822.2729611,0.5300,0.2912,0.2388,21.9800,29.8087,-7.8287,BALL,6,4,75.37,0.020
1766072822.2730742,0.7500,0.4867,0.2633,65.4000,58.4305,6.9695,CAR ,2,6,2.23,0.000
1766072822.322797,0.5300,0.2899,0.2401,21.8800,29.8574,-7.9774,BALL,6,4,75.40,0.027
1766072822.3229046,0.7500,0.4855,0.2645,65.4200,58.5609,6.8591,CAR ,2,6,2.23,0.000
1766072822.3729968,0.5300,0.2882,0.2418,21.8200,29.9345,-8.1145,BALL,6,4,75.37,0.033
1766072822.373069,0.7400,0.4841,0.2559,65.4400,58.7146,6.7254,CAR ,2,6,2.24,0.000
1766072822.4263103,0.5200,0.2862,0.2338,21.7800,29.8524,-8.0724,BALL,6,4,75.39,0.038
1766072822.4264123,0.7400,0.4825,0.2575,65.4900,58.7137,6.7763,CAR ,2,6,2.23,0.000
1766072822.4780219,0.5200,0.2841,0.2359,21.7300,29.9213,-8.1913,BALL,6,4,75.41,0.041
1766072822.5277548,0.5200,0.2823,0.2377,21.6900,30.0347,-8.3447,BALL,6,4,75.38,0.036
1766072822.5278165,0.7400,0.4794,0.2606,65.5000,59.0629,6.4371,CAR ,2,6,2.24,0.000
1766072822.5787365,0.5200,0.2816,0.2384,21.6300,30.1785,-8.5485,BALL,6,4,75.38,0.015
1766072822.57882,0.7400,0.4788,0.2612,65.4900,59.2502,6.2398,CAR ,2,6,2.23,0.000
1766072822.6294506,0.5200,0.2816,0.2384,21.6600,30.1690,-8.5090,BALL,6,4,75.38,0.002
1766072822.6295497,0.7300,0.4787,0.2513,65.6500,59.2414,6.4086,CAR ,2,6,2.23,0.000
1766072822.6784396,0.7200,0.4788,0.2412,65.7700,59.2800,6.4900,CAR ,2,6,2.25,0.002
1766072822.7293832,0.5200,0.2816,0.2384,21.6600,30.1901,-8.5301,BALL,6,4,75.39,0.001
1766072822.729532,0.7100,0.4788,0.2312,65.9900,59.2625,6.7275,CAR ,2,6,2.23,0.000
1766072822.7802854,0.5200,0.2816,0.2384,21.6600,30.1865,-8.5265,BALL,6,4,75.41,0.001
1766072822.780367,0.7100,0.4788,0.2312,66.0100,59.2683,6.7417,CAR ,2,6,2.23,0.000
1766072822.8316674,0.5200,0.2816,0.2384,21.6500,30.1876,-8.5376,BALL,6,4,75.41,0.001
1766072822.8318963,0.7000,0.4788,0.2212,66.0400,59.2592,6.7808,CAR ,2,6,2.23,0.000
1766072822.8811102,0.5200,0.2816,0.2384,21.6600,30.2018,-8.5418,BALL,6,4,75.39,0.000
1766072822.9325862,0.5200,0.2816,0.2384,21.6500,30.1912,-8.5412,BALL,6,4,75.39,0.000
1766072822.9326751,0.7100,0.4788,0.2312,66.0300,59.2622,6.7678,CAR ,2,6,2.23,0.000
1766072822.9827337,0.5200,0.2816,0.2384,21.6600,30.1891,-8.5291,BALL,6,4,75.38,0.001
1766072823.0327241,0.5200,0.2816,0.2384,21.6600,30.1931,-8.5331,BALL,6,4,75.34,0.001
1766072823.0328372,0.7100,0.4788,0.2312,65.9400,59.2631,6.6769,CAR ,2,6,2.23,0.000
1766072823.0836377,0.5200,0.2816,0.2384,21.6600,30.1768,-8.5168,BALL,6,4,75.40,0.000
1766072823.0837052,0.7100,0.4788,0.2312,66.0000,59.2565,6.7435,CAR ,2,6,2.23,0.000
1766072823.1336126,0.5200,0.2816,0.2384,21.6600,30.1890,-8.5290,BALL,6,4,75.41,0.000
1766072823.1348383,0.7100,0.4788,0.2312,66.0300,59.2603,6.7697,CAR ,2,6,2.24,0.000
1766072823.1837318,0.7100,0.4787,0.2313,66.0000,59.2801,6.7199,CAR ,2,6,2.22,0.001
1766072823.23435,0.5200,0.2816,0.2384,21.6600,30.1800,-8.5200,BALL,6,4,75.40,0.001
1766072823.2355928,0.7100,0.4787,0.2313,65.9900,59.2582,6.7318,CAR ,2,6,2.23,0.000
1766072823.2840424,0.5200,0.2816,0.2384,21.6600,30.1982,-8.5382,BALL,6,4,75.37,0.001
1766072823.2841089,0.7100,0.4787,0.2313,65.9500,59.2701,6.6799,CAR ,2,6,2.24,0.000
1766072823.335377,0.5200,0.2816,0.2384,21.6700,30.1833,-8.5133,BALL,6,4,75.39,0.001
1766072823.3355494,0.7100,0.4788,0.2312,66.0000,59.2549,6.7451,CAR ,2,6,2.23,0.000
1766072823.3853767,0.5200,0.2816,0.2384,21.6600,30.1829,-8.5229,BALL,6,4,75.40,0.000
1766072823.3854544,0.7100,0.4787,0.2313,66.0300,59.2562,6.7738,CAR ,2,6,2.24,0.000
1766072823.4358687,0.5200,0.2816,0.2384,21.6600,30.1815,-8.5215,BALL,6,4,75.40,0.001
1766072823.4359705,0.7100,0.4788,0.2312,66.0200,59.2630,6.7570,CAR ,2,6,2.22,0.000
1766072823.4850025,0.5200,0.2816,0.2384,21.6600,30.1770,-8.5170,BALL,6,4,75.39,0.000
1766072823.4850903,0.7100,0.4788,0.2312,66.0100,59.2606,6.7494,CAR ,2,6,2.23,0.000
1766072823.5375113,0.5200,0.2816,0.2384,21.6700,30.1831,-8.5131,BALL,6,4,75.38,0.000
1766072823.537577,0.7100,0.4787,0.2313,66.0300,59.2549,6.7751,CAR ,2,6,2.23,0.000
1766072823.586815,0.7100,0.4788,0.2312,66.0200,59.2410,6.7790,CAR ,2,6,2.22,0.000
1766072823.6374154,0.5200,0.2816,0.2384,21.6700,30.1928,-8.5228,BALL,6,4,75.37,0.000
1766072823.6374874,0.7100,0.4788,0.2312,66.0100,59.2636,6.7464,CAR ,2,6,2.23,0.000
1766072823.6877863,0.5200,0.2816,0.2384,21.6600,30.1841,-8.5241,BALL,6,4,75.37,0.001
1766072823.6878436,0.7100,0.4788,0.2312,66.0400,59.2641,6.7759,CAR ,2,6,2.22,0.000
1766072823.737919,0.5200,0.2816,0.2384,21.6700,30.2319,-8.5619,BALL,6,4,75.42,0.002
1766072823.7379827,0.7100,0.4788,0.2312,66.0200,59.3072,6.7128,CAR ,2,6,2.23,0.000
1766072823.789,0.5200,0.2816,0.2384,21.6700,30.1856,-8.5156,BALL,6,4,75.37,0.001
1766072823.8380053,0.5200,0.2816,0.2384,21.6800,30.2079,-8.5279,BALL,6,4,75.38,0.001
1766072823.8392987,0.7100,0.4788,0.2312,66.0200,59.2950,6.7250,CAR ,2,6,2.22,0.033
1766072823.8887107,0.5200,0.2816,0.2384,21.6700,30.1715,-8.5015,BALL,6,4,75.37,0.001
