Time,Vision_Dist,Vicon_Dist,Dist_Err,Vision_Ang,Vicon_Ang,Ang_Err,Target_Type,Vision_Class,Cam_ID,Target_Global_Yaw,Robot_Speed
1766072823.8887682,0.7100,0.4787,0.2313,66.0000,59.2474,6.7526,CAR ,2,6,2.23,0.000
1766072823.9392798,0.5200,0.2816,0.2384,21.6800,30.2079,-8.5279,BALL,6,4,75.39,0.001
1766072823.9393492,0.7100,0.4787,0.2313,66.0000,59.2801,6.7199,CAR ,2,6,2.22,0.000
1766072823.9890459,0.5200,0.2816,0.2384,21.6700,30.2005,-8.5305,BALL,6,4,75.38,0.000
1766072823.9891102,0.7100,0.4788,0.2312,66.0100,59.2765,6.7335,CAR ,2,6,2.23,0.000
1766072824.0392475,0.5200,0.2816,0.2384,21.6700,30.1748,-8.5048,BALL,6,4,75.41,0.001
1766072824.039464,0.7100,0.4788,0.2312,65.9900,59.2507,6.7393,CAR ,2,6,2.24,0.000
1766072824.0888112,0.5200,0.2816,0.2384,21.6700,30.1834,-8.5134,BALL,6,4,75.37,0.001
1766072824.0889053,0.7100,0.4787,0.2313,66.0100,59.2600,6.7500,CAR ,2,6,2.24,0.000
1766072824.1389205,0.5200,0.2816,0.2384,21.6700,30.2033,-8.5333,BALL,6,4,75.42,0.000
1766072824.1390476,0.7100,0.4787,0.2313,66.0000,59.2782,6.7218,CAR ,2,6,2.23,0.000
1766072824.1895816,0.5200,0.2816,0.2384,21.6800,30.1879,-8.5079,BALL,6,4,75.39,0.001
1766072824.1896603,0.7100,0.4787,0.2313,65.9500,59.2638,6.6862,CAR ,2,6,2.23,0.000
1766072824.2405596,0.5200,0.2816,0.2384,21.6700,30.1680,-8.4980,BALL,6,4,75.38,0.001
1766072824.2406528,0.7100,0.4787,0.2313,65.9900,59.2439,6.7461,CAR ,2,6,2.23,0.000
1766072824.290168,0.5200,0.2816,0.2384,21.6800,30.1688,-8.4888,BALL,6,4,75.38,0.000
1766072824.2902665,0.7100,0.4787,0.2313,66.0200,59.2505,6.7695,CAR ,2,6,2.23,0.000
1766072824.341775,0.5200,0.2816,0.2384,21.6700,30.1651,-8.4951,BALL,6,4,75.39,0.002
1766072824.34185,0.7100,0.4787,0.2313,66.0100,59.2582,6.7518,CAR ,2,6,2.23,0.000
1766072824.3930678,0.5200,0.2815,0.2385,21.6600,30.1574,-8.4974,BALL,6,4,75.37,0.002
1766072824.3931353,0.7100,0.4786,0.2314,66.0200,59.2583,6.7617,CAR ,2,6,2.23,0.000
1766072824.4437551,0.5200,0.2814,0.2386,21.6600,30.1447,-8.4847,BALL,6,4,75.39,0.002
1766072824.443963,0.7100,0.4785,0.2315,66.0100,59.2618,6.7482,CAR ,2,6,2.23,0.000
1766072824.4941566,0.5200,0.2814,0.2386,21.6500,30.1522,-8.5022,BALL,6,4,75.40,0.001
1766072824.4942427,0.7100,0.4784,0.2316,66.0100,59.2659,6.7441,CAR ,2,6,2.23,0.000
1766072824.544255,0.5200,0.2814,0.2386,21.6500,30.1627,-8.5127,BALL,6,4,75.39,0.000
1766072824.544368,0.7100,0.4784,0.2316,66.0100,59.2793,6.7307,CAR ,2,6,2.24,0.000
1766072824.5948496,0.5200,0.2814,0.2386,21.6600,30.1718,-8.5118,BALL,6,4,75.37,0.000
1766072824.5952017,0.7100,0.4784,0.2316,66.0000,59.2905,6.7095,CAR ,2,6,2.23,0.000
1766072824.6443903,0.5200,0.2814,0.2386,21.6700,30.1602,-8.4902,BALL,6,4,75.40,0.001
1766072824.64446,0.7100,0.4784,0.2316,66.0100,59.2793,6.7307,CAR ,2,6,2.22,0.000
1766072824.694872,0.5200,0.2814,0.2386,21.6700,30.1718,-8.5018,BALL,6,4,75.38,0.001
1766072824.6949751,0.7100,0.4784,0.2316,66.0400,59.2867,6.7533,CAR ,2,6,2.23,0.000
1766072824.7458634,0.5200,0.2814,0.2386,21.6600,30.1602,-8.5002,BALL,6,4,75.37,0.001
1766072824.745937,0.7100,0.4784,0.2316,66.0100,59.2741,6.7359,CAR ,2,6,2.22,0.000
1766072824.7957463,0.5200,0.2814,0.2386,21.6600,30.1645,-8.5045,BALL,6,4,75.38,0.000
1766072824.795826,0.7100,0.4784,0.2316,66.0300,59.2798,6.7502,CAR ,2,6,2.23,0.000
1766072824.845192,0.5200,0.2814,0.2386,21.6600,30.1538,-8.4938,BALL,6,4,75.36,0.000
1766072824.8512597,0.7000,0.4784,0.2216,66.0500,59.2785,6.7715,CAR ,2,6,2.23,0.001
1766072824.8963845,0.7100,0.4784,0.2316,65.9900,59.2803,6.7097,CAR ,2,6,2.23,0.000
1766072824.9470246,0.5200,0.2814,0.2386,21.6600,30.1467,-8.4867,BALL,6,4,75.39,0.000
1766072824.947103,0.7100,0.4784,0.2316,65.9800,59.2628,6.7172,CAR ,2,6,2.22,0.000
1766072824.9968116,0.5200,0.2814,0.2386,21.6600,30.1713,-8.5113,BALL,6,4,75.38,0.001
1766072824.9969072,0.7100,0.4784,0.2316,65.9900,59.2881,6.7019,CAR ,2,6,2.23,0.000
1766072825.0471635,0.5200,0.2814,0.2386,21.6500,30.1651,-8.5151,BALL,6,4,75.43,0.000
1766072825.047275,0.7100,0.4784,0.2316,66.0200,59.2908,6.7292,CAR ,2,6,2.22,0.000
1766072825.0961037,0.5200,0.2814,0.2386,21.6500,30.1460,-8.4960,BALL,6,4,75.40,0.000
1766072825.0961878,0.7000,0.4784,0.2216,66.0400,59.2679,6.7721,CAR ,2,6,2.23,0.000
1766072825.1472075,0.5200,0.2814,0.2386,21.6600,30.1680,-8.5080,BALL,6,4,75.38,0.001
1766072825.147289,0.7000,0.4784,0.2216,66.0700,59.2894,6.7806,CAR ,2,6,2.24,0.000
1766072825.1979384,0.5200,0.2814,0.2386,21.6600,30.1310,-8.4710,BALL,6,4,75.36,0.001
1766072825.198207,0.7000,0.4784,0.2216,66.0200,59.2513,6.7687,CAR ,2,6,2.24,0.000
1766072825.24741,0.5200,0.2814,0.2386,21.6700,30.1574,-8.4874,BALL,6,4,75.37,0.000
1766072825.2474766,0.7000,0.4784,0.2216,66.0100,59.2759,6.7341,CAR ,2,6,2.24,0.000
1766072825.297999,0.5200,0.2814,0.2386,21.6600,30.1550,-8.4950,BALL,6,4,75.38,0.001
1766072825.2981834,0.7000,0.4784,0.2216,66.0400,59.2769,6.7631,CAR ,2,6,2.23,0.000
1766072825.3489273,0.5200,0.2814,0.2386,21.6500,30.1595,-8.5095,BALL,6,4,75.38,0.000
1766072825.3490608,0.7000,0.4784,0.2216,66.0600,59.2778,6.7822,CAR ,2,6,2.21,0.000
1766072825.398256,0.7100,0.4784,0.2316,66.0100,59.2562,6.7538,CAR ,2,6,2.25,0.001
1766072825.449449,0.5200,0.2814,0.2386,21.6700,30.1562,-8.4862,BALL,6,4,75.36,0.000
1766072825.4495454,0.7000,0.4784,0.2216,66.0500,59.2763,6.7737,CAR ,2,6,2.22,0.000
1766072825.4996438,0.5200,0.2813,0.2387,21.6600,30.1337,-8.4737,BALL,6,4,75.39,0.000
1766072825.4998255,0.7100,0.4784,0.2316,65.9800,59.2744,6.7056,CAR ,2,6,2.23,0.000
1766072825.5506299,0.5200,0.2814,0.2386,21.6600,30.1593,-8.4993,BALL,6,4,75.38,0.000
1766072825.5507314,0.7100,0.4784,0.2316,65.9600,59.2825,6.6775,CAR ,2,6,2.23,0.000
1766072825.600498,0.5200,0.2814,0.2386,21.6500,30.1507,-8.5007,BALL,6,4,75.37,0.000
1766072825.6005955,0.7100,0.4784,0.2316,65.9900,59.2745,6.7155,CAR ,2,6,2.23,0.000
1766072825.650841,0.5200,0.2814,0.2386,21.6500,30.1407,-8.4907,BALL,6,4,75.41,0.001
1766072825.6509185,0.7100,0.4784,0.2316,65.9500,59.2723,6.6777,CAR ,2,6,2.24,0.000
1766072825.7020009,0.5200,0.2814,0.2386,21.6600,30.1493,-8.4893,BALL,6,4,75.37,0.001
1766072825.7020786,0.7100,0.4784,0.2316,65.9800,59.2719,6.7081,CAR ,2,6,2.23,0.000
1766072825.7516003,0.5200,0.2814,0.2386,21.6600,30.1672,-8.5072,BALL,6,4,75.38,0.001
1766072825.7517061,0.7100,0.4784,0.2316,66.0100,59.2906,6.7194,CAR ,2,6,2.23,0.000
1766072825.8027966,0.7000,0.4784,0.2216,66.0600,59.2571,6.8029,CAR ,2,6,2.23,0.001
1766072825.8532057,0.5200,0.2813,0.2387,21.6500,30.1239,-8.4739,BALL,6,4,75.40,0.001
1766072825.8532922,0.7000,0.4783,0.2217,66.0900,59.2625,6.8275,CAR ,2,6,2.24,0.000
1766072825.9032228,0.7100,0.4781,0.2319,66.0500,59.2276,6.8224,CAR ,2,6,2.23,0.004
1766072825.9538147,0.5200,0.2810,0.2390,21.6500,29.9884,-8.3384,BALL,6,4,75.39,0.008
1766072825.953877,0.7100,0.4778,0.2322,66.0300,59.1878,6.8422,CAR ,2,6,2.22,0.000
1766072826.0048537,0.5200,0.2809,0.2391,21.6500,29.9358,-8.2858,BALL,6,4,75.41,0.005
1766072826.0049775,0.7100,0.4776,0.2324,65.9000,59.1673,6.7327,CAR ,2,6,2.24,0.000
1766072826.0546784,0.5100,0.2808,0.2292,21.5900,29.9431,-8.3531,BALL,6,4,75.36,0.001
1766072826.0547535,0.7200,0.4775,0.2425,65.8100,59.1699,6.6401,CAR ,2,6,2.23,0.000
1766072826.1051688,0.5100,0.2809,0.2291,21.5900,29.9130,-8.3230,BALL,6,4,75.41,0.001
1766072826.105247,0.7200,0.4776,0.2424,65.7800,59.1493,6.6307,CAR ,2,6,2.22,0.000
1766072826.154199,0.5100,0.2808,0.2292,21.5900,29.9483,-8.3583,BALL,6,4,75.38,0.000
1766072826.1542914,0.7200,0.4776,0.2424,65.7600,59.1714,6.5886,CAR ,2,6,2.24,0.000
1766072826.2055254,0.5100,0.2809,0.2291,21.5800,29.9272,-8.3472,BALL,6,4,75.36,0.001
1766072826.2056327,0.7200,0.4776,0.2424,65.7600,59.1570,6.6030,CAR ,2,6,2.24,0.000
1766072826.2559323,0.5100,0.2809,0.2291,21.5900,29.9361,-8.3461,BALL,6,4,75.41,0.002
1766072826.256047,0.7200,0.4775,0.2425,65.8200,59.1708,6.6492,CAR ,2,6,2.23,0.000
1766072826.306176,0.5100,0.2809,0.2291,21.5900,29.9419,-8.3519,BALL,6,4,75.39,0.001
1766072826.3062782,0.7200,0.4775,0.2425,65.7900,59.1763,6.6137,CAR ,2,6,2.22,0.000
1766072826.356514,0.5100,0.2809,0.2291,21.5900,29.9513,-8.3613,BALL,6,4,75.39,0.001
1766072826.3565898,0.7200,0.4776,0.2424,65.7900,59.1794,6.6106,CAR ,2,6,2.24,0.000
1766072826.4058793,0.5100,0.2809,0.2291,21.5900,29.9196,-8.3296,BALL,6,4,75.42,0.001
1766072826.4059408,0.7200,0.4776,0.2424,65.7700,59.1518,6.6182,CAR ,2,6,2.24,0.000
1766072826.4569573,0.5100,0.2808,0.2292,21.5900,29.9289,-8.3389,BALL,6,4,75.39,0.000
1766072826.457028,0.7200,0.4775,0.2425,65.7700,59.1588,6.6112,CAR ,2,6,2.22,0.000
1766072826.5066562,0.5100,0.2809,0.2291,21.5800,29.9086,-8.3286,BALL,6,4,75.37,0.001
1766072826.5067313,0.7200,0.4776,0.2424,65.7800,59.1405,6.6395,CAR ,2,6,2.22,0.000
1766072826.5609233,0.5100,0.2808,0.2292,21.5900,29.9354,-8.3454,BALL,6,4,75.40,0.001
1766072826.5621703,0.7200,0.4775,0.2425,65.7700,59.1704,6.5996,CAR ,2,6,2.23,0.000
1766072826.6117473,0.5100,0.2809,0.2291,21.5900,29.9194,-8.3294,BALL,6,4,75.37,0.001
1766072826.6118124,0.7200,0.4775,0.2425,65.7600,59.1483,6.6117,CAR ,2,6,2.23,0.000
1766072826.662498,0.5100,0.2808,0.2292,21.5900,29.9506,-8.3606,BALL,6,4,75.42,0.002
1766072826.6625602,0.7200,0.4775,0.2425,65.7600,59.1816,6.5784,CAR ,2,6,2.22,0.000
1766072826.713244,0.5100,0.2808,0.2292,21.5900,29.9220,-8.3320,BALL,6,4,75.39,0.000
1766072826.7133553,0.7200,0.4775,0.2425,65.7600,59.1550,6.6050,CAR ,2,6,2.24,0.000
1766072826.7634273,0.5100,0.2808,0.2292,21.5900,29.9256,-8.3356,BALL,6,4,75.37,0.001
1766072826.7635245,0.7200,0.4775,0.2425,65.7700,59.1547,6.6153,CAR ,2,6,2.21,0.000
1766072826.813518,0.7200,0.4775,0.2425,65.7700,59.1653,6.6047,CAR ,2,6,2.24,0.001
1766072826.8633332,0.5100,0.2808,0.2292,21.5800,29.9428,-8.3628,BALL,6,4,75.40,0.000
1766072826.9135466,0.5100,0.2808,0.2292,21.5800,29.9439,-8.3639,BALL,6,4,75.37,0.000
1766072826.9156327,0.7200,0.4775,0.2425,65.7700,59.1745,6.5955,CAR ,2,6,2.22,0.000
1766072826.963861,0.5100,0.2808,0.2292,21.5800,29.9342,-8.3542,BALL,6,4,75.40,0.001
1766072826.963935,0.7200,0.4775,0.2425,65.7600,59.1650,6.5950,CAR ,2,6,2.23,0.000
1766072827.015525,0.5100,0.2808,0.2292,21.5900,29.9368,-8.3468,BALL,6,4,75.36,0.001
1766072827.0157218,0.7200,0.4775,0.2425,65.7600,59.1666,6.5934,CAR ,2,6,2.23,0.000
1766072827.0665238,0.5100,0.2809,0.2291,21.5900,29.9102,-8.3202,BALL,6,4,75.39,0.000
1766072827.0665944,0.7200,0.4775,0.2425,65.7900,59.1476,6.6424,CAR ,2,6,2.24,0.000
1766072827.1169214,0.5100,0.2807,0.2293,21.5900,29.9236,-8.3336,BALL,6,4,75.41,0.003
1766072827.1169853,0.7200,0.4774,0.2426,65.8000,59.1785,6.6215,CAR ,2,6,2.24,0.000
1766072827.1662822,0.5100,0.2807,0.2293,21.5900,29.9005,-8.3105,BALL,6,4,75.38,0.003
1766072827.1663623,0.7200,0.4773,0.2427,65.8100,59.1579,6.6521,CAR ,2,6,2.22,0.000
1766072827.21637,0.5100,0.2807,0.2293,21.5800,29.8680,-8.2880,BALL,6,4,75.37,0.003
1766072827.2164552,0.7200,0.4772,0.2428,65.7800,59.1416,6.6384,CAR ,2,6,2.23,0.000
1766072827.267949,0.5100,0.2806,0.2294,21.5700,29.8138,-8.2438,BALL,6,4,75.43,0.004
1766072827.268043,0.7200,0.4770,0.2430,65.7500,59.1182,6.6318,CAR ,2,6,2.24,0.000
1766072827.318828,0.7200,0.4770,0.2430,65.7700,59.1308,6.6392,CAR ,2,6,2.23,0.001
1766072827.3686783,0.5100,0.2805,0.2295,21.5700,29.8144,-8.2444,BALL,6,4,75.39,0.000
1766072827.3687441,0.7200,0.4770,0.2430,65.7400,59.1148,6.6252,CAR ,2,6,2.22,0.000
1766072827.419433,0.5100,0.2805,0.2295,21.5300,29.8259,-8.2959,BALL,6,4,75.42,0.001
1766072827.4707396,0.5100,0.2805,0.2295,21.5200,29.8057,-8.2857,BALL,6,4,75.38,0.001
1766072827.470809,0.7200,0.4770,0.2430,65.7300,59.1134,6.6166,CAR ,2,6,2.24,0.000
1766072827.5209637,0.5100,0.2805,0.2295,21.5400,29.8202,-8.2802,BALL,6,4,75.39,0.001
1766072827.5210297,0.7200,0.4770,0.2430,65.7400,59.1270,6.6130,CAR ,2,6,2.24,0.000
1766072827.5709443,0.5100,0.2805,0.2295,21.5500,29.8326,-8.2826,BALL,6,4,75.39,0.000
1766072827.5710437,0.7200,0.4770,0.2430,65.7500,59.1323,6.6177,CAR ,2,6,2.24,0.000
1766072827.6215942,0.5100,0.2805,0.2295,21.5200,29.8063,-8.2863,BALL,6,4,75.40,0.001
1766072827.6216614,0.7200,0.4770,0.2430,65.7500,59.1138,6.6362,CAR ,2,6,2.23,0.000
1766072827.671451,0.5100,0.2805,0.2295,21.5400,29.8178,-8.2778,BALL,6,4,75.39,0.000
1766072827.6715407,0.7200,0.4770,0.2430,65.7400,59.1282,6.6118,CAR ,2,6,2.22,0.000
1766072827.7212906,0.5100,0.2805,0.2295,21.5500,29.8067,-8.2567,BALL,6,4,75.38,0.001
1766072827.7213774,0.7200,0.4770,0.2430,65.7500,59.1127,6.6373,CAR ,2,6,2.24,0.000
1766072827.771643,0.5100,0.2805,0.2295,21.5500,29.8045,-8.2545,BALL,6,4,75.37,0.001
1766072827.7717137,0.7200,0.4770,0.2430,65.7600,59.1037,6.6563,CAR ,2,6,2.22,0.000
1766072827.8215501,0.5100,0.2805,0.2295,21.5500,29.7979,-8.2479,BALL,6,4,75.38,0.000
1766072827.8216367,0.7200,0.4770,0.2430,65.7500,59.1078,6.6422,CAR ,2,6,2.23,0.000
1766072827.8713636,0.5100,0.2805,0.2295,21.5500,29.8162,-8.2662,BALL,6,4,75.39,0.000
1766072827.8714297,0.7200,0.4770,0.2430,65.7400,59.1221,6.6179,CAR ,2,6,2.24,0.000
1766072827.9218552,0.7200,0.4770,0.2430,65.7500,59.1153,6.6347,CAR ,2,6,2.23,0.000
1766072827.9725244,0.5100,0.2805,0.2295,21.5100,29.8013,-8.2913,BALL,6,4,75.38,0.000
1766072827.9726164,0.7200,0.4770,0.2430,65.7300,59.1114,6.6186,CAR ,2,6,2.23,0.000
1766072828.02293,0.5100,0.2805,0.2295,21.5100,29.8075,-8.2975,BALL,6,4,75.38,0.001
1766072828.023038,0.7200,0.4770,0.2430,65.7300,59.1172,6.6128,CAR ,2,6,2.24,0.000
1766072828.0735283,0.5100,0.2805,0.2295,21.5300,29.8014,-8.2714,BALL,6,4,75.41,0.001
1766072828.0736527,0.7200,0.4770,0.2430,65.7600,59.1125,6.6475,CAR ,2,6,2.24,0.000
1766072828.123846,0.5100,0.2805,0.2295,21.5400,29.8082,-8.2682,BALL,6,4,75.40,0.001
1766072828.123945,0.7200,0.4770,0.2430,65.7500,59.1150,6.6350,CAR ,2,6,2.23,0.000
1766072828.1744947,0.5100,0.2805,0.2295,21.5500,29.8059,-8.2559,BALL,6,4,75.39,0.001
1766072828.174571,0.7200,0.4770,0.2430,65.7500,59.1121,6.6379,CAR ,2,6,2.23,0.000
1766072828.2241228,0.5100,0.2805,0.2295,21.5500,29.7996,-8.2496,BALL,6,4,75.41,0.001
1766072828.224214,0.7200,0.4770,0.2430,65.7300,59.1116,6.6184,CAR ,2,6,2.23,0.000
1766072828.2751045,0.5100,0.2805,0.2295,21.5500,29.8104,-8.2604,BALL,6,4,75.40,0.000
1766072828.2752047,0.7200,0.4770,0.2430,65.7400,59.1185,6.6215,CAR ,2,6,2.24,0.000
1766072828.3246744,0.5100,0.2805,0.2295,21.5500,29.8223,-8.2723,BALL,6,4,75.36,0.001
1766072828.3259985,0.7200,0.4770,0.2430,65.7300,59.1341,6.5959,CAR ,2,6,2.23,0.002
1766072828.3758094,0.5100,0.2805,0.2295,21.5500,29.7968,-8.2468,BALL,6,4,75.42,0.001
1766072828.3759942,0.7200,0.4770,0.2430,65.7500,59.1091,6.6409,CAR ,2,6,2.24,0.000
1766072828.4256694,0.5100,0.2805,0.2295,21.5500,29.7980,-8.2480,BALL,6,4,75.42,0.000
1766072828.42573,0.7200,0.4770,0.2430,65.7400,59.1084,6.6316,CAR ,2,6,2.24,0.000
1766072828.4752622,0.5100,0.2805,0.2295,21.5500,29.8124,-8.2624,BALL,6,4,75.39,0.001
1766072828.4753966,0.7200,0.4770,0.2430,65.7200,59.1230,6.5970,CAR ,2,6,2.23,0.000
1766072828.5255778,0.5100,0.2805,0.2295,21.5500,29.7934,-8.2434,BALL,6,4,75.40,0.001
1766072828.5256412,0.7200,0.4770,0.2430,65.7200,59.1019,6.6181,CAR ,2,6,2.24,0.000
1766072828.5756984,0.5100,0.2805,0.2295,21.5200,29.8056,-8.2856,BALL,6,4,75.39,0.000
1766072828.5757604,0.7200,0.4770,0.2430,65.7500,59.1159,6.6341,CAR ,2,6,2.24,0.000
1766072828.6263702,0.5100,0.2805,0.2295,21.5000,29.8042,-8.3042,BALL,6,4,75.41,0.001
1766072828.6264384,0.7200,0.4770,0.2430,65.7700,59.1161,6.6539,CAR ,2,6,2.22,0.000
1766072828.677269,0.5100,0.2805,0.2295,21.5300,29.8018,-8.2718,BALL,6,4,75.43,0.001
1766072828.677332,0.7200,0.4769,0.2431,65.7400,59.1159,6.6241,CAR ,2,6,2.23,0.000
1766072828.7269287,0.5100,0.2805,0.2295,21.5100,29.8084,-8.2984,BALL,6,4,75.40,0.000
1766072828.778152,0.5100,0.2805,0.2295,21.5000,29.8070,-8.3070,BALL,6,4,75.39,0.000
1766072828.7782176,0.7200,0.4770,0.2430,65.7400,59.1199,6.6201,CAR ,2,6,2.23,0.000
1766072828.828907,0.5100,0.2805,0.2295,21.5100,29.7954,-8.2854,BALL,6,4,75.41,0.000
1766072828.8786528,0.7200,0.4770,0.2430,65.7600,59.1093,6.6507,CAR ,2,6,2.24,0.001
1766072828.9292192,0.5100,0.2805,0.2295,21.5400,29.8108,-8.2708,BALL,6,4,75.38,0.001
1766072828.9293222,0.7200,0.4769,0.2431,65.7400,59.1179,6.6221,CAR ,2,6,2.23,0.000
1766072828.9809022,0.5100,0.2805,0.2295,21.5400,29.7941,-8.2541,BALL,6,4,75.39,0.001
1766072828.9810479,0.7200,0.4769,0.2431,65.7300,59.1222,6.6078,CAR ,2,6,2.21,0.000
1766072829.0308473,0.5100,0.2805,0.2295,21.5400,29.8217,-8.2817,BALL,6,4,75.37,0.000
1766072829.0309262,0.7200,0.4769,0.2431,65.7200,59.1286,6.5914,CAR ,2,6,2.24,0.000
1766072829.0804284,0.5100,0.2805,0.2295,21.5200,29.7914,-8.2714,BALL,6,4,75.38,0.000
1766072829.080493,0.7200,0.4769,0.2431,65.7600,59.1060,6.6540,CAR ,2,6,2.23,0.000
1766072829.1308987,0.5100,0.2805,0.2295,21.5300,29.8134,-8.2834,BALL,6,4,75.39,0.000
1766072829.130987,0.7200,0.4769,0.2431,65.7300,59.1260,6.6040,CAR ,2,6,2.23,0.000
1766072829.1817977,0.5100,0.2804,0.2296,21.5100,29.8054,-8.2954,BALL,6,4,75.39,0.002
1766072829.1818612,0.7200,0.4769,0.2431,65.7500,59.1216,6.6284,CAR ,2,6,2.25,0.000
1766072829.2320285,0.5100,0.2803,0.2297,21.5300,29.7426,-8.2126,BALL,6,4,75.41,0.005
1766072829.2320879,0.7200,0.4766,0.2434,65.7400,59.0930,6.6470,CAR ,2,6,2.24,0.000
1766072829.2824404,0.5100,0.2802,0.2298,21.5300,29.7525,-8.2225,BALL,6,4,75.41,0.004
1766072829.2825203,0.7200,0.4765,0.2435,65.7600,59.1230,6.6370,CAR ,2,6,2.24,0.000
1766072829.3849525,0.5100,0.2802,0.2298,21.5300,29.7517,-8.2217,BALL,6,4,75.40,0.000
1766072829.3862286,0.7200,0.4765,0.2435,65.7500,59.1248,6.6252,CAR ,2,6,2.23,0.000
1766072829.4341004,0.5100,0.2802,0.2298,21.5200,29.7397,-8.2197,BALL,6,4,75.37,0.001
1766072829.4341736,0.7200,0.4765,0.2435,65.7400,59.1123,6.6277,CAR ,2,6,2.23,0.000
1766072829.484363,0.5100,0.2802,0.2298,21.5200,29.7623,-8.2423,BALL,6,4,75.37,0.000
1766072829.4844441,0.7200,0.4764,0.2436,65.7400,59.1340,6.6060,CAR ,2,6,2.23,0.000
1766072829.5344267,0.5100,0.2802,0.2298,21.5300,29.7474,-8.2174,BALL,6,4,75.39,0.000
1766072829.534492,0.7200,0.4765,0.2435,65.7400,59.1216,6.6184,CAR ,2,6,2.23,0.000
1766072829.5853007,0.5100,0.2802,0.2298,21.5200,29.7313,-8.2113,BALL,6,4,75.38,0.001
1766072829.5854368,0.7200,0.4765,0.2435,65.7400,59.1078,6.6322,CAR ,2,6,2.23,0.000
1766072829.6347375,0.5100,0.2802,0.2298,21.5300,29.7302,-8.2002,BALL,6,4,75.40,0.001
1766072829.6356368,0.7200,0.4764,0.2436,65.7300,59.0823,6.6477,CAR ,2,6,2.24,0.000
1766072829.6849215,0.5100,0.2802,0.2298,21.5200,29.7306,-8.2106,BALL,6,4,75.41,0.001
1766072829.6849904,0.7200,0.4765,0.2435,65.7400,59.1102,6.6298,CAR ,2,6,2.24,0.000
1766072829.7353294,0.5100,0.2802,0.2298,21.5300,29.7454,-8.2154,BALL,6,4,75.41,0.001
1766072829.735443,0.7200,0.4765,0.2435,65.7300,59.1171,6.6129,CAR ,2,6,2.22,0.000
1766072829.7856174,0.5100,0.2802,0.2298,21.5200,29.7272,-8.2072,BALL,6,4,75.38,0.000
1766072829.785682,0.7200,0.4765,0.2435,65.7600,59.1027,6.6573,CAR ,2,6,2.24,0.000
1766072829.8366199,0.5100,0.2802,0.2298,21.5200,29.7266,-8.2066,BALL,6,4,75.38,0.000
1766072829.8367329,0.7200,0.4765,0.2435,65.7700,59.0978,6.6722,CAR ,2,6,2.23,0.000
1766072829.9370651,0.5100,0.2802,0.2298,21.5300,29.7502,-8.2202,BALL,6,4,75.39,0.000
1766072829.9371657,0.7200,0.4765,0.2435,65.7500,59.1235,6.6265,CAR ,2,6,2.22,0.000
1766072829.987271,0.5100,0.2802,0.2298,21.5200,29.7246,-8.2046,BALL,6,4,75.41,0.001
1766072829.987402,0.7200,0.4764,0.2436,65.7400,59.1058,6.6342,CAR ,2,6,2.22,0.000
1766072830.0382566,0.5100,0.2802,0.2298,21.5200,29.7455,-8.2255,BALL,6,4,75.39,0.001
1766072830.0383968,0.7200,0.4764,0.2436,65.7600,59.1176,6.6424,CAR ,2,6,2.24,0.000
1766072830.0883496,0.5100,0.2802,0.2298,21.5300,29.7424,-8.2124,BALL,6,4,75.41,0.000
1766072830.0884194,0.7200,0.4764,0.2436,65.7500,59.1258,6.6242,CAR ,2,6,2.23,0.000
1766072830.1383624,0.5100,0.2802,0.2298,21.5200,29.7432,-8.2232,BALL,6,4,75.39,0.000
1766072830.1384869,0.7200,0.4764,0.2436,65.7600,59.1199,6.6401,CAR ,2,6,2.23,0.000
1766072830.1896904,0.5100,0.2802,0.2298,21.5200,29.7395,-8.2195,BALL,6,4,75.39,0.000
1766072830.1898174,0.7200,0.4765,0.2435,65.7600,59.1124,6.6476,CAR ,2,6,2.22,0.000
1766072830.239431,0.5100,0.2802,0.2298,21.5200,29.7328,-8.2128,BALL,6,4,75.39,0.001
1766072830.2395012,0.7200,0.4765,0.2435,65.7400,59.1123,6.6277,CAR ,2,6,2.23,0.000
